state,district,year,month,rain
Maharashtra,Yeotmal,2015,November,70.1
Maharashtra,Yeotmal,2015,December,0.4
Maharashtra,Yeotmal,2016,January,25.3
Maharashtra,Yeotmal,2016,February,15
Maharashtra,Yeotmal,2016,March,10.3
Maharashtra,Yeotmal,2016,April,0
Maharashtra,Yeotmal,2016,May,0
Maharashtra,Yeotmal,2016,June,120.7
Maharashtra,Yeotmal,2016,July,391.8
Maharashtra,Yeotmal,2016,August,367.4
Maharashtra,Yeotmal,2016,September,132.5
Maharashtra,Yeotmal,2016,October,57.5
Maharashtra,Yeotmal,2016,November,81.2
Maharashtra,Yeotmal,2016,December,0
Maharashtra,Ahmednagar,2010,January,0
Maharashtra,Ahmednagar,2010,February,0
Maharashtra,Ahmednagar,2010,March,0
Maharashtra,Ahmednagar,2010,April,0
Maharashtra,Ahmednagar,2010,May,17.1
Maharashtra,Ahmednagar,2010,June,123.6
Maharashtra,Ahmednagar,2010,July,103.5
Maharashtra,Ahmednagar,2010,August,99.7
Maharashtra,Ahmednagar,2010,September,262
Maharashtra,Ahmednagar,2010,October,60.2
Maharashtra,Ahmednagar,2010,November,12.2
Maharashtra,Ahmednagar,2010,December,0
Maharashtra,Ahmednagar,2011,January,0.8
Maharashtra,Ahmednagar,2011,February,0
Maharashtra,Ahmednagar,2011,March,0.1
Maharashtra,Ahmednagar,2011,April,1.8
Maharashtra,Ahmednagar,2011,May,0.7
Maharashtra,Ahmednagar,2011,June,82.7
Maharashtra,Ahmednagar,2011,July,146.9
Maharashtra,Ahmednagar,2011,August,79.6
Maharashtra,Ahmednagar,2011,September,214
Maharashtra,Ahmednagar,2011,October,114.9
Maharashtra,Ahmednagar,2011,November,0
Maharashtra,Ahmednagar,2011,December,0
Maharashtra,Ahmednagar,2012,January,0
Maharashtra,Ahmednagar,2012,February,0
Maharashtra,Ahmednagar,2012,March,0
Maharashtra,Ahmednagar,2012,April,0
Maharashtra,Ahmednagar,2012,May,8.1
Maharashtra,Ahmednagar,2012,June,166.1
Maharashtra,Ahmednagar,2012,July,124.3
Maharashtra,Ahmednagar,2012,August,176.2
Maharashtra,Ahmednagar,2012,September,225.9
Maharashtra,Ahmednagar,2012,October,71.2
Maharashtra,Ahmednagar,2012,November,0
Maharashtra,Ahmednagar,2012,December,0
Maharashtra,Ahmednagar,2013,January,0
Maharashtra,Ahmednagar,2013,February,0
Maharashtra,Ahmednagar,2013,March,0
Maharashtra,Ahmednagar,2013,April,0
Maharashtra,Ahmednagar,2013,May,0
Maharashtra,Ahmednagar,2013,June,205.2
Maharashtra,Ahmednagar,2013,July,101.8
Maharashtra,Ahmednagar,2013,August,126.4
Maharashtra,Ahmednagar,2013,September,157.8
Maharashtra,Ahmednagar,2013,October,0
Maharashtra,Ahmednagar,2013,November,0
Maharashtra,Ahmednagar,2013,December,0
Maharashtra,Ahmednagar,2014,January,0
Maharashtra,Ahmednagar,2014,February,0
Maharashtra,Ahmednagar,2014,March,51.9
Maharashtra,Ahmednagar,2014,April,4.5
Maharashtra,Ahmednagar,2014,May,0
Maharashtra,Ahmednagar,2014,June,37.7
Maharashtra,Ahmednagar,2014,July,65.2
Maharashtra,Ahmednagar,2014,August,108.4
Maharashtra,Ahmednagar,2014,September,327.3
Maharashtra,Ahmednagar,2014,October,53
Maharashtra,Ahmednagar,2014,November,0.9
Maharashtra,Ahmednagar,2014,December,0
Maharashtra,Ahmednagar,2015,January,0
Maharashtra,Ahmednagar,2015,February,0
Maharashtra,Ahmednagar,2015,March,0
Maharashtra,Ahmednagar,2015,April,0
Maharashtra,Ahmednagar,2015,May,0
Maharashtra,Ahmednagar,2015,June,75.6
Maharashtra,Ahmednagar,2015,July,122
Maharashtra,Ahmednagar,2015,August,127.3
Maharashtra,Ahmednagar,2015,September,123
Maharashtra,Ahmednagar,2015,October,73.4
Maharashtra,Ahmednagar,2015,November,127.6
Maharashtra,Ahmednagar,2015,December,2.9
Maharashtra,Ahmednagar,2016,January,0
Maharashtra,Ahmednagar,2016,February,0
Maharashtra,Ahmednagar,2016,March,0
Maharashtra,Ahmednagar,2016,April,0
Maharashtra,Ahmednagar,2016,May,2.5
Maharashtra,Ahmednagar,2016,June,173.7
Maharashtra,Ahmednagar,2016,July,165
Maharashtra,Ahmednagar,2016,August,196.4
Maharashtra,Ahmednagar,2016,September,171.2
Maharashtra,Ahmednagar,2016,October,60.6
Maharashtra,Ahmednagar,2016,November,74.7
Maharashtra,Ahmednagar,2016,December,0
